270.50212841601115, 44.69436485195798
269.006372498665, 44.159503342884435
265.480611124589, 42.860553963705826
261.1001320834581, 41.2559694364852
255.86493537527218, 39.34574976122254
244.21925416922565, 35.0668576886342
239.8387751280947, 33.46227316141356
237.06094271016605, 32.46895893027698
232.78725237994283, 30.864374403056352
227.55215766670526, 29.030563514804207
223.8128188708139, 27.731614135625602
221.14259112337965, 27.34957020057307
216.97691344344415, 26.66189111747851
213.0251191701691, 26.203438395415475
209.28669832881275, 25.592168099331428
210.2452468532737, 23.68194842406877
211.31007411390067, 21.389684813753586
212.2686226383616, 19.47946513849093
213.12048444686317, 17.64565425023878
214.07913496627245, 15.811843361986632
214.930996774774, 13.978032473734487
215.3569276790248, 13.061127029608407
215.78275658832723, 12.067812798471827
213.85994782229855, 11.609360076408791
211.93713905626987, 11.150907354345755
210.22800970700493, 10.768863419293226
208.51888035774, 10.386819484240696
209.90631763995344, 9.775549188156646
211.93479317245814, 9.393505253104117
213.96326870496284, 9.01146131805158
215.99174423746754, 8.629417382999051
220.15578999822964, 8.0945558739255
222.7183110802212, 7.788920725883486
225.28083216221276, 7.483285577841457
228.16371937692742, 7.177650429799435
231.47355744537623, 6.719197707736392
234.14286723827547, 6.41356255969437
237.23922987985725, 6.0315186246418335
240.76264537012145, 5.573065902578804
242.1503886371799, 5.191021967526275
243.75191331595047, 4.9617956064947535
247.80906837085655, 4.350525310410703
252.1865895584857, 3.739255014326652
256.24394860328846, 3.2808022922636155
260.0875262363791, 2.6695319961795647
262.7566320393817, 2.2110792741165284
259.2325025844791, 2.134670487106021
256.02873926229967, 2.058261700095514
255.3875990170601, 1.752626552053492
254.21231122738533, 1.2941738299904557
252.28909448156332, 0.5300859598853904
251.43427481956002, 0.14804202483286133
251.4, 0.00
